#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:43:17 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:43:17	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/118/ngc2000&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=Name&-out=RAB2000&-out=DEB2000&-out=size	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#INFO	ivoid=ivo://cds.vizier/vii/118	    IVOID of underlying data collection
#INFO	creator=Sinnott	    First author or institution
#INFO	cites=1988cngc.book.....S	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/118	    Dataset landing page
#INFO	publication_date=2022-10-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
I4437	14 27.4	+41 29	
 5633	14 27.5	+46 09	  2.3
I4424	14 27.5	+04 49	  0.8
I4435	14 27.5	+37 29	  0.5
 5630	14 27.6	+41 16	  2.5
 5671	14 27.7	+69 38	
I4429	14 27.7	+16 53	  0.6
 5606	14 27.8	-59 38	  3.0
 5621	14 27.8	+08 15	
I1013	14 27.8	+25 50	
I4433	14 27.8	+16 12	
I4434	14 27.9	+16 13	
I4436	14 27.9	+26 29	  0.8
I1011	14 28.1	+01 00	  0.4
I1017	14 28.1	+25 52	  1.1
I1019	14 28.1	+25 56	  0.4
I4421	14 28.1	-37 35	
I4470	14 28.1	+78 54	
 5629	14 28.3	+25 50	
 5632	14 28.3	-00 12	
I1014	14 28.3	+13 47	  2.8
I1015	14 28.3	+15 25	  0.6
I1018	14 28.3	+25 51	  2.3
 5628	14 28.4	+17 55	
 5627	14 28.5	+11 22	
 5635	14 28.5	+27 25	  2.6
I4438	14 28.6	+17 21	  0.4
I4439	14 28.7	+17 02	
 5639	14 28.8	+30 24	
I1016	14 28.8	+04 50	
I1020	14 28.8	+26 02	  1.2
I4442	14 28.8	+28 57	  1.0
 5637	14 28.9	+23 11	
I4440	14 29.0	+17 20	  0.6
I4446	14 29.0	+37 28	  0.8
 5642	14 29.2	+30 01	
I1021	14 29.2	+20 40	  1.2
 5641	14 29.3	+28 49	  2.7
I4443	14 29.3	+16 11	
I4430	14 29.4	-33 37	
 5646	14 29.5	+35 26	
 5634	14 29.6	-05 59	  4.9
I4447	14 29.6	+30 49	
 5626	14 29.7	-29 46	
 5636	14 29.7	+03 16	  1.9
 5638	14 29.7	+03 14	  2.6
 5712	14 29.7	+78 51	
 5617	14 29.8	-60 43	 10.0
 5660	14 29.8	+49 37	  2.8
I1027	14 29.8	+53 57	
I4432	14 29.8	-39 32	
 5654	14 29.9	+36 21	
I1022	14 30.0	+03 46	  1.2
 5653	14 30.2	+31 13	  1.8
 5644	14 30.4	+11 55	
 5656	14 30.4	+35 19	  2.1
 5667	14 30.4	+59 29	  1.8
 5647	14 30.6	+11 52	
 5648	14 30.6	+14 00	
 5649	14 30.6	+14 00	
 5645	14 30.7	+07 17	  2.6
 5657	14 30.7	+29 10	
 5650	14 30.8	+06 00	  0.2
 5652	14 30.9	+05 58	
 5655	14 31.0	+13 59	
 5659	14 31.1	+25 21	
I1026	14 31.2	+31 13	
 5651	14 31.3	-00 56	
I4449	14 31.3	+15 15	
I1024	14 31.4	+03 00	  1.6
I4441	14 31.4	-43 31	
 5673	14 31.5	+49 58	  2.6
I1025	14 31.5	+07 04	
I4444	14 31.7	-43 25	  1.9
 5661	14 31.9	+06 14	
I4445	14 31.9	-46 02	
 5678	14 32.1	+57 55	  3.2
I4450	14 32.1	+28 33	  1.2
 5658	14 32.4	+00 16	
 5665	14 32.4	+08 05	  2.1
I1023	14 32.4	-35 48	
I4452	14 32.4	+27 26	
I1028	14 32.5	+41 51	
I1029	14 32.5	+49 54	  3.0
 5672	14 32.6	+31 40	  1.0
 5675	14 32.6	+36 17	
 5643	14 32.7	-44 10	  4.6
 5669	14 32.7	+09 53	  4.1
 5676	14 32.8	+49 28	  3.9
 5666	14 33.1	+10 29	
I4454	14 33.3	+17 43	
 5668	14 33.4	+04 27	  3.3
 5664	14 33.7	-14 35	
I1030	14 33.7	+31 42	
 5674	14 33.8	+05 26	
 5663	14 33.9	-16 34	
 5612	14 34.1	-78 24	  2.0
I4456	14 34.1	+16 11	
 5677	14 34.2	+25 27	
I4453	14 34.5	-27 31	  2.0
I4455	14 34.5	-14 38	
I4457	14 34.5	+18 13	
I4459	14 34.5	+30 58	  0.5
I1031	14 34.6	+48 02	
I4451	14 34.6	-36 17	  1.9
I4460	14 34.6	+30 17	  0.7
I1032	14 34.7	+47 57	
 5682	14 34.8	+48 40	  2.0
I1033	14 34.8	+47 56	
 5683	14 34.9	+48 40	  0.7
 5687	14 34.9	+54 29	  2.6
 5679	14 35.0	+05 20	
I4461	14 35.0	+26 31	
I4462	14 35.0	+26 32	
 5662	14 35.2	-56 33	 12.0
 5689	14 35.5	+48 45	  3.7
 5670	14 35.7	-45 57	  2.0
 5681	14 35.7	+08 18	
 5680	14 35.8	-00 03	
 5684	14 35.8	+36 32	
I4463	14 35.8	+16 02	
I4465	14 35.9	+15 34	
 5686	14 36.0	+36 29	
 5685	14 36.2	+29 54	
 5693	14 36.2	+48 35	  1.9
I4471	14 36.4	+41 40	
 5697	14 36.6	+41 41	
I4466	14 36.7	+18 20	
I4467	14 36.8	+18 21	
 5696	14 37.0	+41 49	
 5700	14 37.1	+48 33	
 5698	14 37.2	+38 28	
I1034	14 37.2	+14 40	
I4458	14 37.2	-39 28	
 5695	14 37.3	+36 34	
I4469	14 37.3	+18 15	  1.6
 5707	14 37.5	+51 34	  2.8
 5690	14 37.7	+02 17	  3.5
I1046	14 37.8	+69 00	  0.8
I4464	14 37.8	-36 53	  1.6
 5691	14 37.9	-00 24	  2.0
 5704	14 37.9	+40 31	
I4473	14 37.9	+15 50	  0.5
I1035	14 38.1	+09 20	  0.7
 5714	14 38.2	+46 38	  3.0
 5692	14 38.3	+03 24	  0.9
 5699	14 38.3	+29 30	
 5708	14 38.3	+40 28	
I1036	14 38.3	+18 07	
 5720	14 38.4	+50 52	
I1037	14 38.4	+18 10	  0.8
I4468	14 38.4	-22 22	  2.3
I4474	14 38.4	+23 26	
I4475	14 38.4	+23 20	
 5703	14 38.5	+29 30	
I4477	14 38.5	+28 27	
 5706	14 38.6	+30 29	
 5717	14 38.6	+46 41	
I4479	14 38.7	+28 30	  1.5
 5702	14 38.8	+20 31	
 5709	14 38.8	+30 27	
 5721	14 38.9	+46 41	
 5723	14 38.9	+46 41	
 5722	14 39.0	+46 40	
 5724	14 39.1	+46 44	
 5701	14 39.2	+05 22	  4.7
I4478	14 39.2	+15 53	
 5710	14 39.3	+20 03	
 5711	14 39.4	+20 00	
I1038	14 39.4	+11 55	
 5688	14 39.5	-45 02	  3.9
 5694	14 39.6	-26 32	  3.6
I1049	14 39.6	+62 02	
 5705	14 39.8	-00 43	  2.8
I4480	14 39.8	+18 29	  0.5
I4476	14 39.9	-16 14	
 5731	14 40.0	+42 46	
I4481	14 40.1	+16 08	
I4482	14 40.1	+18 57	
 5713	14 40.2	-00 17	  2.8
I4472	14 40.2	-44 19	  1.8
 5730	14 40.3	+42 45	
I1040	14 40.3	+09 28	
I4483	14 40.3	+16 41	  1.6
 5727	14 40.5	+33 59	  2.3
I1039	14 40.5	+03 25	
I4448	14 40.5	-78 49	  1.0
I4485	14 40.5	+28 40	
 5732	14 40.6	+38 39	
I1041	14 40.6	+03 21	
I1042	14 40.6	+03 26	
I1043	14 40.7	+03 21	
I1045	14 40.7	+42 45	
 5718	14 40.8	+03 28	
 5719	14 40.9	-00 19	  3.4
 5716	14 41.1	-17 29	  1.9
 5725	14 41.1	+02 10	
I1044	14 41.5	+09 26	  1.0
I4486	14 41.9	+18 33	  0.7
 5729	14 42.0	-09 03	  3.0
I4487	14 42.0	+18 37	
 5728	14 42.4	-17 15	  2.8
 5735	14 42.4	+28 44	
I1047	14 42.4	+19 10	  0.6
 5739	14 42.5	+41 50	  2.2
I4492	14 42.6	+37 25	
 5733	14 42.8	-00 21	  1.3
I4488	14 42.8	+18 36	
 5726	14 42.9	-18 26	
I1048	14 42.9	+04 53	  2.5
 5737	14 43.2	+18 53	
I4489	14 43.2	+18 31	
 5715	14 43.4	-57 33	  6.0
 5736	14 43.5	+11 13	
 5744	14 43.9	-18 29	
 5751	14 43.9	+53 25	
I4496	14 43.9	+33 23	  0.3
 5738	14 44.0	+01 37	
I1050	14 44.1	+18 01	
I1051	14 44.2	+19 01	
I1052	14 44.2	+20 37	  1.1
I4495	14 44.2	+23 33	
I4497	14 44.3	+28 32	  0.6
 5740	14 44.4	+01 41	  3.1
 5747	14 44.4	+12 09	
I4493	14 44.4	+12 07	
I4491	14 44.5	-13 44	
I4494	14 44.5	+15 30	  1.0
I4500	14 44.6	+37 29	  0.3
 5746	14 44.9	+01 57	  7.9
 5748	14 45.0	+21 55	
I4498	14 45.0	+26 17	  0.4
 5734	14 45.1	-20 52	
 5743	14 45.1	-20 54	
 5745	14 45.1	-13 56	
 5752	14 45.3	+38 43	
I4502	14 45.3	+37 18	
 5753	14 45.4	+38 43	
 5754	14 45.4	+38 47	
I4490	14 45.4	-36 10	
 5755	14 45.5	+38 46	
I1053	14 45.6	+16 57	  0.5
 5742	14 45.8	-11 48	
I1056	14 45.8	+50 25	  2.0
I1057	14 46.0	+50 22	
 5741	14 46.1	-11 54	
 5750	14 46.2	-00 13	  2.9
I1054	14 46.5	+01 16	  1.2
I4504	14 46.5	+31 42	
I4503	14 46.6	+16 06	  0.8
I4505	14 46.6	+33 24	
I4506	14 46.7	+33 24	
 5758	14 47.1	+13 40	
 5759	14 47.3	+13 28	
I1055	14 47.4	-13 44	  2.6
I4501	14 47.5	-22 25	  0.9
 5756	14 47.6	-14 51	  2.0
 5760	14 47.7	+18 31	
I4484	14 47.7	-73 18	  2.5
I4507	14 47.7	+18 27	  0.8
 5757	14 47.8	-19 05	  2.1
I4508	14 47.8	+31 47	
I4509	14 48.4	+31 48	  1.0
 5762	14 48.7	+12 28	
 5749	14 48.9	-54 31	  8.0
 5763	14 49.0	+12 29	
 5761	14 49.1	-20 22	
I1058	14 49.1	+17 02	  1.6
I1065	14 49.3	+63 16	  1.3
 5767	14 49.7	+47 23	
I4512	14 49.9	+27 42	
I1059	14 50.7	-00 52	
I4510	14 50.7	-20 44	
 5765	14 50.8	+05 07	
I4514	14 50.9	+27 37	
I1069	14 51.0	+54 23	
I4515	14 51.1	+37 36	
I1061	14 51.2	+18 45	
 5777	14 51.3	+58 58	  3.3
I1062	14 51.3	+18 41	  0.3
 5772	14 51.7	+40 36	  2.3
I1060	14 51.9	-07 13	  1.0
I1074	14 52.0	+51 17	  1.0
 5768	14 52.1	-02 32	  2.0
I4511	14 52.1	-40 30	
 5771	14 52.2	+29 51	
 5779	14 52.2	+55 54	
I1063	14 52.2	+04 41	
I1064	14 52.2	+04 40	
I4513	14 52.3	-20 44	
 5773	14 52.5	+29 48	
 5769	14 52.6	+07 56	
I1066	14 53.0	+03 18	  1.6
I1067	14 53.1	+03 20	  2.3
 5766	14 53.2	-21 22	
 5788	14 53.2	+52 03	
 5770	14 53.4	+03 57	
 5783	14 53.5	+52 05	  3.0
I1068	14 53.5	+03 04	  0.2
 5764	14 53.6	-52 41	  2.0
 5774	14 53.7	+03 35	  3.2
 5808	14 53.8	+73 01	
 5785	14 53.9	+52 09	
I1070	14 53.9	+03 29	
I4516	14 53.9	+16 23	
 5775	14 54.0	+03 33	  4.3
 5819	14 54.0	+73 08	
 5784	14 54.2	+42 33	
I1071	14 54.2	+04 45	  1.2
I1072	14 54.2	+04 51	  0.5
I1073	14 54.2	+04 48	
 5780	14 54.4	+28 57	
 5778	14 54.5	+18 38	
I4517	14 54.5	+23 38	
 5776	14 54.6	+02 58	
I1075	14 54.8	+18 06	  1.3
I4519	14 54.8	+37 25	  0.6
I1076	14 55.0	+18 02	  1.2
I4520	14 55.1	+33 43	  0.4
 5787	14 55.3	+42 30	  1.2
I1083	14 55.6	+68 24	  0.7
 5794	14 55.7	+49 44	
 5804	14 55.7	+49 39	
 5807	14 55.7	+63 55	
 5782	14 55.9	+11 53	
 5805	14 55.9	+49 43	
 5795	14 56.3	+49 23	
 5797	14 56.3	+49 42	
I1078	14 56.5	+09 21	
 5781	14 56.6	-17 15	
 5789	14 56.6	+30 13	
I1079	14 56.6	+09 22	
I1077	14 57.4	-19 13	  2.0
 5790	14 57.5	+08 17	
 5798	14 57.7	+29 58	
I4518	14 57.7	-43 08	  1.4
 5832	14 57.8	+71 41	  4.0
I1080	14 58.1	-06 42	  0.4
 5792	14 58.4	-01 05	  7.2
 5820	14 58.7	+53 53	  2.5
 5791	14 58.8	-19 16	  2.4
 5818	14 58.8	+49 49	
 5821	14 58.9	+53 55	
I1081	14 58.9	-19 14	  1.6
I1082	14 58.9	+07 00	
 5786	14 59.0	-42 01	
 5793	14 59.4	-16 42	  1.8
 5796	14 59.4	-16 37	  1.9
 5836	14 59.5	+73 53	
 5817	14 59.6	-16 11	
I4521	14 59.6	+25 35	  0.5
 5826	14 59.8	+55 31	
 5806	15 00.0	+01 54	  3.1
I4499	15 00.3	-82 13	  7.6
 5801	15 00.4	-13 54	
 5802	15 00.5	-13 55	
 5811	15 00.5	+01 37	  1.0
 5815	15 00.5	-16 50	
 5828	15 00.6	+49 59	
 5809	15 00.9	-14 10	
 5803	15 01.0	-13 54	
 5812	15 01.0	-07 27	  2.4
 5813	15 01.2	+01 42	  3.6
I1084	15 01.3	-07 27	  0.4
 5814	15 01.4	+01 37	
I4528	15 01.4	+49 07	  0.7
 5830	15 01.7	+47 52	
 5827	15 01.8	+25 58	  1.4
 5800	15 02.0	-51 55	
 5825	15 02.0	+18 42	
 5816	15 02.1	-16 08	
I4524	15 02.1	+25 35	
 5835	15 02.3	+48 52	
I4525	15 02.4	+25 38	
 5810	15 02.6	-17 53	
I4526	15 02.6	+23 22	
 5829	15 02.7	+23 20	  1.9
I1085	15 02.7	+17 14	  1.2
I1086	15 03.4	+17 05	
I1090	15 03.7	+42 41	  0.4
I4530	15 03.8	+26 05	  1.0
 5824	15 04.0	-33 04	  6.2
 5834	15 04.0	-33 04	
 5831	15 04.1	+01 13	  2.2
 5840	15 04.3	+29 30	
I4531	15 04.4	+23 24	
I4533	15 04.4	+27 48	  1.0
I4532	15 04.5	+23 13	
 5837	15 04.7	+12 38	
 5842	15 04.8	+21 04	
 5822	15 05.2	-54 21	 40.0
I4523	15 05.2	-43 31	  2.0
 5838	15 05.4	+02 06	  4.2
 5799	15 05.5	-72 26	
 5839	15 05.5	+01 38	  1.4
 5841	15 05.6	+01 59	
 5823	15 05.7	-55 36	 10.0
I4527	15 05.7	-42 27	  1.5
 5853	15 05.8	+39 31	
 5845	15 06.0	+01 38	  0.9
 5862	15 06.0	+55 34	
 5847	15 06.3	+06 23	
I1100	15 06.3	+63 00	  1.0
 5846	15 06.4	+01 36	  3.4
 5867	15 06.4	+55 44	
I1098	15 06.4	+55 36	
I4529	15 06.4	-43 14	  0.6
 5866	15 06.5	+55 46	  5.2
 5860	15 06.6	+42 38	  1.0
 5870	15 06.6	+55 28	
 5848	15 06.7	+02 00	
I1087	15 06.7	+03 46	
I1088	15 06.7	+03 46	
 5849	15 06.9	-14 36	
 5851	15 06.9	+12 52	
I1099	15 06.9	+56 31	  1.4
 5852	15 07.0	+12 51	
 5850	15 07.1	+01 33	  4.3
 5856	15 07.3	+18 27	
I1089	15 07.4	+07 08	
 5843	15 07.5	-36 20	  2.0
 5857	15 07.5	+19 36	  1.4
I1092	15 07.5	+09 23	
 5859	15 07.6	+19 35	  3.0
I1093	15 07.7	+14 33	  1.0
I1094	15 07.7	+14 38	  0.5
 5854	15 07.8	+02 34	  2.7
 5855	15 07.9	+03 58	
 5874	15 07.9	+54 45	  2.5
I1091	15 08.2	-11 09	  1.4
I4534	15 08.2	+23 42	
I1095	15 08.5	+14 01	
I1096	15 08.5	+19 11	  1.1
I1097	15 08.5	+19 11	  1.1
I4535	15 08.7	+37 34	
 5858	15 08.8	-11 13	  1.4
 5881	15 09.1	+62 57	
 5875	15 09.2	+52 32	  2.6
 5861	15 09.3	-11 19	  3.0
 5876	15 09.5	+54 30	  2.6
 5864	15 09.6	+03 03	  2.8
 5879	15 09.8	+57 00	  4.4
 5865	15 09.9	+00 31	
 5868	15 09.9	+00 31	
 5869	15 09.9	+00 28	
 5871	15 10.1	+00 31	
 5844	15 10.7	-64 41	
 5863	15 10.8	-18 27	
I1101	15 10.9	+05 46	
 5872	15 11.0	-11 30	
I1102	15 11.1	+04 18	  1.2
I1114	15 11.3	+75 27	
 5909	15 11.5	+75 22	
I4522	15 11.5	-75 52	  2.9
I1103	15 11.6	+19 12	
 5894	15 11.7	+59 49	  3.3
 5912	15 11.7	+75 22	
 5833	15 11.8	-72 52	
I1110	15 12.1	+67 22	  1.3
 5886	15 12.7	+41 13	
 5873	15 12.8	-38 08	  0.1
 5877	15 12.8	-04 56	
I1104	15 12.8	-05 05	
 5888	15 13.1	+41 16	  1.5
 5884	15 13.2	+31 52	
I4536	15 13.2	-18 08	  2.6
 5889	15 13.3	+41 20	  0.9
I1105	15 13.3	+04 16	
 5893	15 13.6	+41 58	  1.4
 5892	15 13.7	-15 30	
 5878	15 13.8	-14 16	  3.5
 5895	15 13.8	+41 59	
 5896	15 13.8	+41 59	
I1106	15 14.0	+04 43	
I1107	15 14.2	+04 43	
 5902	15 14.4	+50 21	
I1111	15 14.4	+54 32	
 5887	15 14.8	+01 08	
 5899	15 15.0	+42 03	  3.0
 5880	15 15.1	-14 34	
 5885	15 15.1	-10 05	  3.5
 5900	15 15.1	+42 13	  1.6
 5901	15 15.1	+42 12	
 5883	15 15.2	-14 37	
 5905	15 15.4	+55 31	  4.2
 5906	15 15.8	+56 20	  0.5
 5907	15 15.9	+56 19	 12.3
 5891	15 16.3	-11 31	
 5908	15 16.7	+55 25	  3.2
 5882	15 16.8	-45 39	  0.1
I1108	15 16.8	-45 39	
I1109	15 17.1	+05 15	
 5897	15 17.4	-21 01	 12.6
I4537	15 17.5	+02 02	
 5890	15 17.9	-17 35	
I1112	15 17.9	+07 13	
 5898	15 18.2	-24 06	  1.7
I1113	15 18.3	+12 29	  0.6
I4539	15 18.5	+32 24	  0.4
 5903	15 18.6	-24 04	  2.0
 5904	15 18.6	+02 05	 17.4
 5914	15 18.7	+41 52	
 5910	15 19.3	+20 55	
 5918	15 19.3	+45 54	
I4540	15 20.1	+01 47	
 5911	15 20.4	+03 32	
 5913	15 20.9	-02 35	
 5922	15 21.2	+41 40	  0.5
 5923	15 21.2	+41 43	  2.0
I4538	15 21.2	-23 39	  2.6
 5917	15 21.4	-07 22	
 5919	15 21.5	+07 44	
 5915	15 21.6	-13 06	  1.6
 5916	15 21.6	-13 10	  2.9
 5920	15 21.8	+07 42	  1.4
 5921	15 21.9	+05 04	  4.9
 5924	15 21.9	+31 14	
I1116	15 21.9	+08 26	  1.2
I4542	15 22.1	+33 10	
I1115	15 22.4	-04 28	
 5926	15 23.4	+12 42	
I1117	15 24.4	+15 27	
I4543	15 24.6	+13 29	
 5939	15 24.8	+68 45	
I1118	15 25.1	+13 26	  0.8
I1119	15 25.7	-03 39	  0.5
 5928	15 25.9	+18 05	
 5929	15 26.1	+41 40	  1.1
 5930	15 26.1	+41 41	  2.0
I1120	15 26.2	+18 52	
 5932	15 26.8	+48 37	
 5933	15 27.0	+48 37	
I4546	15 27.0	+28 51	  0.6
I4547	15 27.3	+28 48	
I4548	15 27.4	+28 51	
 5925	15 27.7	-54 31	 15.0
I1121	15 27.8	+06 49	
 5927	15 28.0	-50 40	 12.0
 5949	15 28.0	+64 46	  2.4
 5934	15 28.2	+42 55	
 5935	15 28.3	+42 56	
I1123	15 28.9	+42 53	
I4549	15 29.2	+32 50	  0.5
I4544	15 29.4	-50 35	
 5931	15 29.5	+07 35	
I1122	15 29.5	+07 35	  0.2
I1139	15 29.6	+82 36	
 5943	15 29.8	+42 47	
 5945	15 29.8	+42 55	
I4541	15 29.9	-70 35	  2.0
 5936	15 30.0	+12 59	  1.5
I1124	15 30.0	+23 38	
 5947	15 30.7	+42 43	
I1143	15 30.7	+82 28	  1.8
 5937	15 30.8	-02 49	
 5940	15 31.2	+07 28	
 5941	15 31.5	+07 20	
 5950	15 31.5	+40 26	
 5942	15 31.6	+07 18	
 5944	15 31.7	+07 19	
I1129	15 32.0	+68 15	  1.2
 5948	15 32.9	+03 59	
I1125	15 33.1	-01 38	  1.7
 5963	15 33.5	+56 35	  3.5
 5951	15 33.7	+15 00	  3.5
I4551	15 33.9	+06 01	
 5965	15 34.0	+56 42	  5.4
 5953	15 34.5	+15 12	  2.0
 5954	15 34.6	+15 12	  1.3
I4557	15 34.6	+39 44	
 5958	15 34.7	+28 40	
 5952	15 34.8	+04 57	
I4550	15 34.8	-50 39	
 5969	15 34.9	+56 28	
 5956	15 35.0	+11 45	
I1126	15 35.0	+05 00	
I4552	15 35.0	+04 42	
I4553	15 35.0	+23 29	  2.0
 5955	15 35.1	+05 04	
I4554	15 35.1	+23 28	
 5961	15 35.2	+30 51	  0.8
 5957	15 35.4	+12 03	  3.0
 5946	15 35.5	-50 40	  7.1
I4556	15 35.5	+25 19	  0.4
 5971	15 35.6	+56 29	
 5966	15 35.8	+39 47	
I4558	15 35.8	+25 21	
I4560	15 35.8	+39 51	
I1127	15 35.9	+23 29	
I4559	15 35.9	+25 21	
I4562	15 36.0	+43 29	  1.5
I4563	15 36.0	+39 50	  0.7
 5960	15 36.2	+05 40	
 5938	15 36.4	-66 52	  2.8
 5962	15 36.5	+16 37	  2.8
I4564	15 36.6	+43 31	
I4565	15 36.6	+43 25	  1.0
I4566	15 36.7	+43 33	  2.0
 5976	15 36.8	+59 23	  1.0
I4561	15 36.9	+25 25	  0.3
 5959	15 37.4	-16 37	
I4567	15 37.5	+43 16	
 5964	15 37.6	+05 59	  4.2
I1130	15 37.8	+17 15	  0.6
 5981	15 37.9	+59 23	  2.8
I1128	15 37.9	-01 33	
 5970	15 38.5	+12 11	  3.0
 5982	15 38.7	+59 21	  2.9
 5972	15 38.8	+17 02	
I1131	15 38.9	+12 05	  1.0
 5974	15 39.0	+31 45	  0.5
 5985	15 39.6	+59 20	  5.5
 5968	15 39.9	-30 33	  2.2
 5987	15 39.9	+58 05	  4.7
 5975	15 40.0	+21 28	
I1132	15 40.0	+20 40	  1.1
I4568	15 40.1	+28 09	
 5973	15 40.2	-08 37	
 5977	15 40.4	+17 07	
I4569	15 40.8	+28 17	  0.5
I1133	15 41.2	+15 34	  1.3
I4570	15 41.3	+28 14	  1.0
 5980	15 41.4	+15 47	  2.1
 5989	15 41.5	+59 45	
I4545	15 41.5	-81 38	  2.0
I4572	15 41.9	+28 07	  0.9
I4574	15 42.0	+28 15	
I4573	15 42.2	+23 48	
I4575	15 42.3	+23 48	
 5978	15 42.4	-13 14	
I4576	15 42.6	+23 41	
 5983	15 42.7	+08 14	
I4577	15 42.7	+23 47	
I4579	15 42.8	+23 46	
 5984	15 42.9	+14 14	  3.0
I4580	15 43.2	+28 22	
I4581	15 44.0	+28 17	
 5992	15 44.4	+41 05	  1.1
 5993	15 44.5	+41 07	
 5988	15 44.6	+10 17	
I1134	15 44.9	+16 58	  0.4
 5991	15 45.3	+24 37	
I1135	15 45.6	+17 42	  0.6
I4582	15 45.7	+28 06	  1.4
 5986	15 46.1	-37 47	  9.8
I1145	15 46.2	+72 27	
 5990	15 46.4	+02 24	
I4583	15 46.4	+23 49	  0.8
 6011	15 46.6	+72 09	
 5994	15 46.8	+17 51	
 5996	15 46.9	+17 52	
 5997	15 47.4	+08 19	
I1136	15 47.6	-01 33	
 5979	15 47.7	-61 13	  0.1
 6001	15 47.7	+28 38	
 6002	15 47.7	+28 37	  0.2
 5967	15 48.1	-75 40	  2.9
I1138	15 48.2	+26 12	  1.0
I4555	15 48.3	-78 11	  1.9
 5995	15 48.4	-13 47	
I1146	15 48.5	+69 23	  0.9
I1137	15 48.9	+08 35	
I4571	15 48.9	-67 19	  1.4
I1140	15 49.1	+19 04	
 6003	15 49.3	+19 01	
 5998	15 49.4	-28 36	
I1142	15 49.4	+18 09	
I1141	15 49.6	+12 24	
 6000	15 49.9	-29 24	  1.9
I1147	15 50.1	+69 33	  0.4
 6004	15 50.3	+18 56	
I1144	15 51.3	+43 25	  0.6
 6015	15 51.4	+62 19	  5.4
 5999	15 52.2	-56 28	  5.0
 6019	15 52.3	+64 51	
I1154	15 52.5	+70 23	  1.8
 6008	15 52.9	+21 08	
 6013	15 52.9	+40 39	
 6006	15 53.0	+12 02	
 6024	15 53.2	+64 56	
I4578	15 53.2	-74 50	  2.1
 6007	15 53.4	+11 57	  1.9
 6009	15 53.5	+12 05	
 6012	15 54.2	+14 35	  2.3
 6010	15 54.4	+00 32	
I4586	15 54.9	+06 01	
I1164	15 55.1	+70 35	
 6068	15 55.4	+79 00	  1.2
 6005	15 55.8	-57 26	  3.0
 6014	15 55.8	+05 57	
 6016	15 55.9	+26 59	
I1152	15 56.7	+48 05	  1.0
I1153	15 56.8	+48 10	
I1148	15 56.9	+22 25	
 6017	15 57.2	+06 00	
 6020	15 57.2	+22 24	  1.7
 6018	15 57.5	+15 51	  1.8
 6021	15 57.5	+15 56	  2.1
 6048	15 57.6	+70 42	  2.5
 6022	15 57.8	+16 16	  0.8
 6023	15 57.8	+16 18	  1.4
I1149	15 58.0	+12 05	
I1150	15 58.3	+15 52	
I1151	15 58.5	+17 27	
 6027	15 59.2	+20 45	  2.2
I1187	15 59.3	+70 34	  0.3
I4587	15 59.9	+25 57	
I4584	16 00.2	-66 23	  1.7
I4585	16 00.3	-66 19	  2.0
I1155	16 00.6	+15 42	  1.3
I1156	16 00.6	+19 44	
I1157	16 01.0	+15 31	  0.6
I1159	16 01.0	+15 25	
 6071	16 01.1	+70 37	
I1160	16 01.1	+15 29	
I1161	16 01.3	+15 39	  0.6
I1162	16 01.3	+17 41	
 6026	16 01.4	-34 32	  0.8
 6028	16 01.4	+19 21	  1.7
I1158	16 01.5	+01 43	  2.9
I1163	16 01.5	+15 30	  0.2
 6030	16 01.8	+17 58	
 6029	16 02.0	+12 34	
I1165	16 02.1	+15 42	
I1166	16 02.1	+26 20	
 6038	16 02.6	+37 21	
 6032	16 03.0	+20 58	  1.8
 6034	16 03.4	+17 12	
 6035	16 03.4	+20 54	  1.2
 6025	16 03.7	-60 30	 12.0
I1167	16 03.9	+14 57	  0.5
I1168	16 04.0	+14 54	  0.5
I1169	16 04.2	+13 45	  1.0
 6033	16 04.4	-02 08	
 6036	16 04.4	+03 52	
 6037	16 04.4	+03 48	
 6039	16 04.4	+17 42	
 6040	16 04.4	+17 45	  1.6
 6058	16 04.4	+40 41	  0.4
 6079	16 04.5	+69 38	
I1170	16 04.5	+17 43	  0.3
I1200	16 04.5	+69 42	  1.4
 6041	16 04.6	+17 43	  1.6
 6042	16 04.6	+17 42	
 6043	16 04.9	+17 47	
 6046	16 04.9	+19 21	
 6051	16 04.9	+23 56	  1.9
I1171	16 04.9	+17 59	
